function,dim,F,CR,mode,best_fitness,iteration
function 14,10,0.9,0.5,MSR,1428.0150647470673,1
function 14,10,0.9,0.6,normal,1502.869334082676,1
function 14,10,0.9,0.6,PSR,1435.6779869202792,1
function 14,10,0.9,0.6,MSR,1432.9339242651113,1
function 14,10,0.9,0.7,normal,1505.0907173516491,1
function 14,10,0.9,0.7,PSR,1426.8579635526369,1
function 14,10,0.9,0.7,MSR,1436.857859606584,1
function 14,10,0.9,0.8,normal,1462.1498314001858,1
function 14,10,0.9,0.8,PSR,1413.0265103037236,1
function 14,10,0.9,0.8,MSR,1447.3868411025205,1
function 14,10,0.9,0.9,normal,1464.2350520837524,1
function 14,10,0.9,0.9,PSR,1432.2572341439559,1
function 14,10,0.9,0.9,MSR,1489.1663774558801,1
function 14,10,0.9,1.0,normal,1448.0509949458105,1
function 14,10,0.9,1.0,PSR,1494.8076236570566,1
function 14,10,0.9,1.0,MSR,1602.9546897314945,1
function 14,10,1.0,0.0,normal,14236.289914651597,1
function 14,10,1.0,0.0,PSR,32473.29931648266,1
function 14,10,1.0,0.0,MSR,130553.91744042074,1
function 14,10,1.0,0.1,normal,2953.1180408868845,1
function 14,10,1.0,0.1,PSR,2188.056648822209,1
function 14,10,1.0,0.1,MSR,2713.7232379557945,1
function 14,10,1.0,0.2,normal,2790.287756156672,1
function 14,10,1.0,0.2,PSR,1538.8911325621427,1
function 14,10,1.0,0.2,MSR,2640.0929983518804,1
function 14,10,1.0,0.3,normal,2729.420351361239,1
function 14,10,1.0,0.3,PSR,1445.8833461641175,1
function 14,10,1.0,0.3,MSR,1508.2771324267858,1
function 14,10,1.0,0.4,normal,2116.4632631178692,1
function 14,10,1.0,0.4,PSR,1448.7218785284035,1
function 14,10,1.0,0.4,MSR,1436.9601532241502,1
function 14,10,1.0,0.5,normal,1571.2722836429302,1
function 14,10,1.0,0.5,PSR,1437.4427802149696,1
function 14,10,1.0,0.5,MSR,1444.294163731118,1
function 14,10,1.0,0.6,normal,1538.1962714360384,1
function 14,10,1.0,0.6,PSR,1435.506321342438,1
function 14,10,1.0,0.6,MSR,1438.802156773567,1
function 14,10,1.0,0.7,normal,1527.4534146979152,1
function 14,10,1.0,0.7,PSR,1430.432978732215,1
function 14,10,1.0,0.7,MSR,1441.4305083710046,1
function 14,10,1.0,0.8,normal,1476.5062672860095,1
function 14,10,1.0,0.8,PSR,1426.9948574312832,1
function 14,10,1.0,0.8,MSR,1431.1869745616575,1
function 14,10,1.0,0.9,normal,1474.7201910052017,1
function 14,10,1.0,0.9,PSR,1424.1248137056566,1
function 14,10,1.0,0.9,MSR,1466.1177293970354,1
function 14,10,1.0,1.0,normal,1481.7118964499086,1
function 14,10,1.0,1.0,PSR,1548.2981766094338,1
function 14,10,1.0,1.0,MSR,1484.4355946072023,1
function 14,30,0.0,0.0,normal,23565001.087612323,1
function 14,30,0.0,0.0,PSR,12190772.61793904,1
function 14,30,0.0,0.0,MSR,21932573.70018603,1
function 14,30,0.0,0.1,normal,583665.702094439,1
function 14,30,0.0,0.1,PSR,435581.3476407577,1
function 14,30,0.0,0.1,MSR,984663.707669552,1
function 14,30,0.0,0.2,normal,608848.4782519413,1
function 14,30,0.0,0.2,PSR,529686.695625009,1
function 14,30,0.0,0.2,MSR,1726128.3143907804,1
function 14,30,0.0,0.3,normal,174149.9136182885,1
function 14,30,0.0,0.3,PSR,741807.6744515004,1
function 14,30,0.0,0.3,MSR,491987.5845859481,1
function 14,30,0.0,0.4,normal,278264.1879851276,1
function 14,30,0.0,0.4,PSR,398108.0456066119,1
function 14,30,0.0,0.4,MSR,712196.8129474303,1
function 14,30,0.0,0.5,normal,1839674.0846867268,1
function 14,30,0.0,0.5,PSR,532698.607944355,1
function 14,30,0.0,0.5,MSR,190914.81538929863,1
function 14,30,0.0,0.6,normal,128484.17225911719,1
function 14,30,0.0,0.6,PSR,661501.4499152175,1
function 14,30,0.0,0.6,MSR,211720.28613672205,1
function 14,30,0.0,0.7,normal,1797373.6110219897,1
function 14,30,0.0,0.7,PSR,11587.205348959906,1
function 14,30,0.0,0.7,MSR,32995.13358050815,1
function 14,30,0.0,0.8,normal,3419765.9828464827,1
function 14,30,0.0,0.8,PSR,686127.2591705414,1
function 14,30,0.0,0.8,MSR,2003.7495572832281,1
function 14,30,0.0,0.9,normal,2982506.141719788,1
function 14,30,0.0,0.9,PSR,29148.19401684384,1
function 14,30,0.0,0.9,MSR,822804.4548541293,1
function 14,30,0.0,1.0,normal,16258902.766689323,1
function 14,30,0.0,1.0,PSR,1614428.9316891232,1
function 14,30,0.0,1.0,MSR,6644707.080950158,1
function 14,30,0.1,0.0,normal,32443838.425232,1
function 14,30,0.1,0.0,PSR,49576706.20364593,1
function 14,30,0.1,0.0,MSR,18857726.05588638,1
function 14,30,0.1,0.1,normal,841400.6783113378,1
function 14,30,0.1,0.1,PSR,1633044.2224251798,1
function 14,30,0.1,0.1,MSR,4400699.243705792,1
function 14,30,0.1,0.2,normal,683120.334368317,1
function 14,30,0.1,0.2,PSR,1266966.8963944945,1
function 14,30,0.1,0.2,MSR,1411177.826087775,1
function 14,30,0.1,0.3,normal,749381.3901112843,1
function 14,30,0.1,0.3,PSR,225737.66686088478,1
function 14,30,0.1,0.3,MSR,639643.8995272532,1
function 14,30,0.1,0.4,normal,739750.6666739649,1
function 14,30,0.1,0.4,PSR,135938.9373243491,1
function 14,30,0.1,0.4,MSR,168725.0996665292,1
function 14,30,0.1,0.5,normal,829168.290209573,1
function 14,30,0.1,0.5,PSR,543011.036158616,1
function 14,30,0.1,0.5,MSR,109446.0421634054,1
function 14,30,0.1,0.6,normal,189757.4435121812,1
function 14,30,0.1,0.6,PSR,164812.45048666402,1
function 14,30,0.1,0.6,MSR,59605.87709162501,1
function 14,30,0.1,0.7,normal,111952.24545641025,1
function 14,30,0.1,0.7,PSR,13201.26152675119,1
function 14,30,0.1,0.7,MSR,16266.599599960758,1
function 14,30,0.1,0.8,normal,29437.214436607494,1
function 14,30,0.1,0.8,PSR,3337.5065870357557,1
function 14,30,0.1,0.8,MSR,21207.785440061318,1
function 14,30,0.1,0.9,normal,102095.00299978178,1
function 14,30,0.1,0.9,PSR,1025587.8563687814,1
function 14,30,0.1,0.9,MSR,95767.03562219201,1
function 14,30,0.1,1.0,normal,13430552.827787664,1
function 14,30,0.1,1.0,PSR,6982044.237586967,1
function 14,30,0.1,1.0,MSR,2997852.0144752287,1
function 14,30,0.2,0.0,normal,29671654.07043399,1
function 14,30,0.2,0.0,PSR,16796966.492568005,1
function 14,30,0.2,0.0,MSR,24624313.69648438,1
function 14,30,0.2,0.1,normal,1464318.2312038762,1
function 14,30,0.2,0.1,PSR,2133920.3440602757,1
function 14,30,0.2,0.1,MSR,217905.94440247465,1
function 14,30,0.2,0.2,normal,736911.8700050154,1
function 14,30,0.2,0.2,PSR,1519773.8460355937,1
function 14,30,0.2,0.2,MSR,460139.4594441682,1
function 14,30,0.2,0.3,normal,340819.3870493185,1
function 14,30,0.2,0.3,PSR,337516.26519003784,1
function 14,30,0.2,0.3,MSR,518239.4514488909,1
function 14,30,0.2,0.4,normal,597714.0539189097,1
function 14,30,0.2,0.4,PSR,425194.97074923466,1
function 14,30,0.2,0.4,MSR,739517.1855529767,1
function 14,30,0.2,0.5,normal,471910.7140955066,1
function 14,30,0.2,0.5,PSR,232148.12635019337,1
function 14,30,0.2,0.5,MSR,608396.4309022179,1
function 14,30,0.2,0.6,normal,46857.50862461531,1
function 14,30,0.2,0.6,PSR,140612.46085166789,1
function 14,30,0.2,0.6,MSR,291611.57856533985,1
function 14,30,0.2,0.7,normal,25037.185012462985,1
function 14,30,0.2,0.7,PSR,32974.33693596937,1
function 14,30,0.2,0.7,MSR,16908.3661813774,1
function 14,30,0.2,0.8,normal,16721.219880492958,1
function 14,30,0.2,0.8,PSR,22473.586527814758,1
function 14,30,0.2,0.8,MSR,2221108.0417291303,1
function 14,30,0.2,0.9,normal,9136.642811959558,1
function 14,30,0.2,0.9,PSR,12872.249796446187,1
function 14,30,0.2,0.9,MSR,868275.7804105993,1
function 14,30,0.2,1.0,normal,77996.87926334528,1
function 14,30,0.2,1.0,PSR,287299.1067947187,1
function 14,30,0.2,1.0,MSR,7024004.028550199,1
function 14,30,0.3,0.0,normal,7007347.889025562,1
function 14,30,0.3,0.0,PSR,55382767.38660516,1
function 14,30,0.3,0.0,MSR,37973300.69179858,1
function 14,30,0.3,0.1,normal,1255016.7770627106,1
function 14,30,0.3,0.1,PSR,580992.8834410118,1
function 14,30,0.3,0.1,MSR,1942351.2726847143,1
function 14,30,0.3,0.2,normal,1697480.006209323,1
function 14,30,0.3,0.2,PSR,900324.3423821663,1
function 14,30,0.3,0.2,MSR,236284.30868215064,1
function 14,30,0.3,0.3,normal,381832.7531040002,1
function 14,30,0.3,0.3,PSR,733683.9770387158,1
function 14,30,0.3,0.3,MSR,572776.4386767865,1
function 14,30,0.3,0.4,normal,1091273.1843866361,1
function 14,30,0.3,0.4,PSR,161876.46335759637,1
function 14,30,0.3,0.4,MSR,764391.1191215634,1
function 14,30,0.3,0.5,normal,278260.9746373928,1
function 14,30,0.3,0.5,PSR,172442.31421014326,1
function 14,30,0.3,0.5,MSR,144457.59403145371,1
function 14,30,0.3,0.6,normal,182783.6048765453,1
function 14,30,0.3,0.6,PSR,113478.73353493134,1
function 14,30,0.3,0.6,MSR,76675.01283763794,1
function 14,30,0.3,0.7,normal,66529.47623744587,1
function 14,30,0.3,0.7,PSR,62650.46620880655,1
function 14,30,0.3,0.7,MSR,143211.31553357912,1
function 14,30,0.3,0.8,normal,3530.8197541345526,1
function 14,30,0.3,0.8,PSR,11162.685308059374,1
function 14,30,0.3,0.8,MSR,85437.92872638964,1
function 14,30,0.3,0.9,normal,2026.0914391964527,1
function 14,30,0.3,0.9,PSR,45532.52411418901,1
function 14,30,0.3,0.9,MSR,36446.397030283144,1
function 14,30,0.3,1.0,normal,9278.062751013593,1
function 14,30,0.3,1.0,PSR,1992235.6129070001,1
function 14,30,0.3,1.0,MSR,1539941.7097337074,1
function 14,30,0.4,0.0,normal,6674969.0875646705,1
function 14,30,0.4,0.0,PSR,10502337.980124768,1
function 14,30,0.4,0.0,MSR,31139672.242663667,1
function 14,30,0.4,0.1,normal,1151086.6321979149,1
function 14,30,0.4,0.1,PSR,1755988.5408771362,1
function 14,30,0.4,0.1,MSR,1432366.1893338903,1
function 14,30,0.4,0.2,normal,103692.00248608079,1
function 14,30,0.4,0.2,PSR,1118886.3958515958,1
function 14,30,0.4,0.2,MSR,1483542.5448583683,1
function 14,30,0.4,0.3,normal,443786.8956057112,1
function 14,30,0.4,0.3,PSR,747766.2071883923,1
function 14,30,0.4,0.3,MSR,2698518.195300121,1
function 14,30,0.4,0.4,normal,708672.273405718,1
function 14,30,0.4,0.4,PSR,535196.2025653484,1
function 14,30,0.4,0.4,MSR,497385.9631838447,1
function 14,30,0.4,0.5,normal,688158.8505691795,1
function 14,30,0.4,0.5,PSR,513992.7598203545,1
function 14,30,0.4,0.5,MSR,862276.2236945473,1
function 14,30,0.4,0.6,normal,147582.9688274944,1
function 14,30,0.4,0.6,PSR,177007.16098990862,1
function 14,30,0.4,0.6,MSR,294474.9235643463,1
function 14,30,0.4,0.7,normal,47767.72443906012,1
function 14,30,0.4,0.7,PSR,43182.719820497296,1
function 14,30,0.4,0.7,MSR,74405.05590628403,1
function 14,30,0.4,0.8,normal,6729.480594659938,1
function 14,30,0.4,0.8,PSR,239099.2278607256,1
function 14,30,0.4,0.8,MSR,24345.7150510241,1
function 14,30,0.4,0.9,normal,1835.3416242138192,1
function 14,30,0.4,0.9,PSR,96501.64464735988,1
function 14,30,0.4,0.9,MSR,134708.00022968184,1
function 14,30,0.4,1.0,normal,1683.5559211575364,1
function 14,30,0.4,1.0,PSR,94073.26263274396,1
function 14,30,0.4,1.0,MSR,750591.9155350662,1
function 14,30,0.5,0.0,normal,12932680.708751703,1
function 14,30,0.5,0.0,PSR,20731762.44993142,1
function 14,30,0.5,0.0,MSR,1407911.6867019027,1
function 14,30,0.5,0.1,normal,834139.442567826,1
function 14,30,0.5,0.1,PSR,1571458.7762374661,1
function 14,30,0.5,0.1,MSR,1526111.983805721,1
function 14,30,0.5,0.2,normal,641102.518013218,1
function 14,30,0.5,0.2,PSR,757910.9290709838,1
function 14,30,0.5,0.2,MSR,444756.41848638473,1
function 14,30,0.5,0.3,normal,1006862.8704574901,1
function 14,30,0.5,0.3,PSR,384937.5819909087,1
function 14,30,0.5,0.3,MSR,318002.03648691386,1
function 14,30,0.5,0.4,normal,732955.604158582,1
function 14,30,0.5,0.4,PSR,1059108.917637506,1
function 14,30,0.5,0.4,MSR,334101.20096437744,1
function 14,30,0.5,0.5,normal,550349.8508919165,1
function 14,30,0.5,0.5,PSR,121844.26574313885,1
function 14,30,0.5,0.5,MSR,141739.94201942362,1
function 14,30,0.5,0.6,normal,387906.8425907578,1
function 14,30,0.5,0.6,PSR,209842.38053694213,1
function 14,30,0.5,0.6,MSR,195195.20953879735,1
function 14,30,0.5,0.7,normal,183535.2373654117,1
function 14,30,0.5,0.7,PSR,26524.906802092908,1
function 14,30,0.5,0.7,MSR,29024.055348660488,1
function 14,30,0.5,0.8,normal,27687.570923740976,1
function 14,30,0.5,0.8,PSR,25018.016834625516,1
function 14,30,0.5,0.8,MSR,177456.10579588483,1
function 14,30,0.5,0.9,normal,3174.9479352289004,1
function 14,30,0.5,0.9,PSR,143402.86186050455,1
function 14,30,0.5,0.9,MSR,21106.216244155774,1
function 14,30,0.5,1.0,normal,1677.8882582134036,1
function 14,30,0.5,1.0,PSR,106613.63511492344,1
function 14,30,0.5,1.0,MSR,222960.8575666167,1
function 14,30,0.6,0.0,normal,27748333.275982276,1
function 14,30,0.6,0.0,PSR,22833892.96927745,1
function 14,30,0.6,0.0,MSR,25512450.048499577,1
function 14,30,0.6,0.1,normal,1864570.7434860773,1
function 14,30,0.6,0.1,PSR,1633883.8011634506,1
function 14,30,0.6,0.1,MSR,2836177.663658167,1
function 14,30,0.6,0.2,normal,1004402.4375593411,1
function 14,30,0.6,0.2,PSR,669213.5973690905,1
function 14,30,0.6,0.2,MSR,1354871.8888513346,1
function 14,30,0.6,0.3,normal,786854.1533074133,1
function 14,30,0.6,0.3,PSR,98111.5618117878,1
function 14,30,0.6,0.3,MSR,343949.0661949768,1
function 14,30,0.6,0.4,normal,177464.47762288465,1
function 14,30,0.6,0.4,PSR,702077.459182133,1
function 14,30,0.6,0.4,MSR,484134.3876170392,1
function 14,30,0.6,0.5,normal,816253.2369068296,1
function 14,30,0.6,0.5,PSR,290775.82392184227,1
function 14,30,0.6,0.5,MSR,661627.0584502823,1
function 14,30,0.6,0.6,normal,904026.8365508941,1
function 14,30,0.6,0.6,PSR,170779.92577912344,1
function 14,30,0.6,0.6,MSR,113248.44398073616,1
function 14,30,0.6,0.7,normal,137433.90881426528,1
function 14,30,0.6,0.7,PSR,52022.26418453763,1
function 14,30,0.6,0.7,MSR,620001.1606749287,1
function 14,30,0.6,0.8,normal,98166.70241689512,1
function 14,30,0.6,0.8,PSR,18270.978195505726,1
function 14,30,0.6,0.8,MSR,9742.072594406736,1
function 14,30,0.6,0.9,normal,5320.905550344411,1
function 14,30,0.6,0.9,PSR,1114479.9367079958,1
function 14,30,0.6,0.9,MSR,45604.49394095359,1
function 14,30,0.6,1.0,normal,1932.6520216561944,1
function 14,30,0.6,1.0,PSR,127426.99883801816,1
function 14,30,0.6,1.0,MSR,781052.4981209257,1
function 14,30,0.7,0.0,normal,38175315.96963894,1
function 14,30,0.7,0.0,PSR,29256592.36560792,1
function 14,30,0.7,0.0,MSR,14997183.84434444,1
function 14,30,0.7,0.1,normal,3448057.1574157546,1
function 14,30,0.7,0.1,PSR,349089.0273642995,1
function 14,30,0.7,0.1,MSR,1096426.6370063087,1
function 14,30,0.7,0.2,normal,1003467.3342194678,1
function 14,30,0.7,0.2,PSR,2171103.769906407,1
function 14,30,0.7,0.2,MSR,443808.52707536105,1
function 14,30,0.7,0.3,normal,504521.0110852843,1
function 14,30,0.7,0.3,PSR,426662.49816761975,1
function 14,30,0.7,0.3,MSR,387839.7459936579,1
function 14,30,0.7,0.4,normal,839559.268536364,1
function 14,30,0.7,0.4,PSR,780445.3060022406,1
function 14,30,0.7,0.4,MSR,724517.8700354795,1
function 14,30,0.7,0.5,normal,1059049.8423730829,1
function 14,30,0.7,0.5,PSR,471447.11438103823,1
function 14,30,0.7,0.5,MSR,462213.23559589783,1
function 14,30,0.7,0.6,normal,2646561.092841025,1
function 14,30,0.7,0.6,PSR,127533.5439014445,1
function 14,30,0.7,0.6,MSR,193515.23386680783,1
function 14,30,0.7,0.7,normal,1018943.5794932038,1
function 14,30,0.7,0.7,PSR,14662.795385508294,1
function 14,30,0.7,0.7,MSR,929245.6876361675,1
function 14,30,0.7,0.8,normal,139948.69903445322,1
function 14,30,0.7,0.8,PSR,163208.17809870702,1
function 14,30,0.7,0.8,MSR,127585.61147606972,1
function 14,30,0.7,0.9,normal,17330.039795821864,1
function 14,30,0.7,0.9,PSR,53832.765888287184,1
function 14,30,0.7,0.9,MSR,94965.04320359124,1
function 14,30,0.7,1.0,normal,2781.1145659201193,1
function 14,30,0.7,1.0,PSR,544023.5324660335,1
function 14,30,0.7,1.0,MSR,229680.68996675278,1
function 14,30,0.8,0.0,normal,11771183.27881124,1
function 14,30,0.8,0.0,PSR,13344475.219932178,1
function 14,30,0.8,0.0,MSR,19773222.86646427,1
function 14,30,0.8,0.1,normal,2979870.0506775626,1
function 14,30,0.8,0.1,PSR,612496.6199476451,1
function 14,30,0.8,0.1,MSR,2093937.2854561277,1
function 14,30,0.8,0.2,normal,1935519.7141382522,1
function 14,30,0.8,0.2,PSR,1375466.2971874678,1
function 14,30,0.8,0.2,MSR,1405041.8590340666,1
function 14,30,0.8,0.3,normal,908031.7755838744,1
function 14,30,0.8,0.3,PSR,1009296.1863583077,1
function 14,30,0.8,0.3,MSR,316675.40571557975,1
function 14,30,0.8,0.4,normal,3306645.4331094106,1
function 14,30,0.8,0.4,PSR,138044.86591124476,1
function 14,30,0.8,0.4,MSR,664545.406064936,1
function 14,30,0.8,0.5,normal,1303525.2944027125,1
function 14,30,0.8,0.5,PSR,710541.6699604946,1
function 14,30,0.8,0.5,MSR,681022.5634619416,1
function 14,30,0.8,0.6,normal,351089.35635183664,1
function 14,30,0.8,0.6,PSR,138110.3755620106,1
function 14,30,0.8,0.6,MSR,557292.5006255062,1
function 14,30,0.8,0.7,normal,723827.5735336257,1
function 14,30,0.8,0.7,PSR,8520.293760954402,1
function 14,30,0.8,0.7,MSR,101568.44087057745,1
function 14,30,0.8,0.8,normal,335522.50872135244,1
function 14,30,0.8,0.8,PSR,9807.025150187492,1
function 14,30,0.8,0.8,MSR,27156.13818916923,1
function 14,30,0.8,0.9,normal,31347.010760333356,1
function 14,30,0.8,0.9,PSR,76462.92560319747,1
function 14,30,0.8,0.9,MSR,86388.81279822426,1
function 14,30,0.8,1.0,normal,6773.060106443443,1
function 14,30,0.8,1.0,PSR,136061.91777519905,1
function 14,30,0.8,1.0,MSR,87957.73250178977,1
function 14,30,0.9,0.0,normal,8892266.354451966,1
function 14,30,0.9,0.0,PSR,40024739.67571318,1
function 14,30,0.9,0.0,MSR,20098781.133685336,1
function 14,30,0.9,0.1,normal,615642.9510893358,1
function 14,30,0.9,0.1,PSR,742885.7399608784,1
function 14,30,0.9,0.1,MSR,1861955.9197552116,1
function 14,30,0.9,0.2,normal,955406.1164475034,1
function 14,30,0.9,0.2,PSR,1178335.4775952694,1
function 14,30,0.9,0.2,MSR,820060.002202962,1
function 14,30,0.9,0.3,normal,1567959.5762183834,1
function 14,30,0.9,0.3,PSR,545199.2415594796,1
function 14,30,0.9,0.3,MSR,1464476.2672926402,1
function 14,30,0.9,0.4,normal,462064.658894135,1
function 14,30,0.9,0.4,PSR,410320.1219521141,1
function 14,30,0.9,0.4,MSR,501953.1243482521,1
function 14,30,0.9,0.5,normal,1071271.7361611354,1
function 14,30,0.9,0.5,PSR,348303.25236737006,1
function 14,30,0.9,0.5,MSR,247683.24061948078,1
function 14,30,0.9,0.6,normal,1648184.3573271888,1
function 14,30,0.9,0.6,PSR,449462.46973766177,1
function 14,30,0.9,0.6,MSR,926656.6876486609,1
function 14,30,0.9,0.7,normal,2042458.5046364728,1
function 14,30,0.9,0.7,PSR,167512.69446097742,1
function 14,30,0.9,0.7,MSR,150707.18680518903,1
function 14,30,0.9,0.8,normal,1025800.7686012362,1
function 14,30,0.9,0.8,PSR,80707.1771325307,1
function 14,30,0.9,0.8,MSR,2647.179443205385,1
function 14,30,0.9,0.9,normal,134611.15380934023,1
function 14,30,0.9,0.9,PSR,75183.94240769409,1
function 14,30,0.9,0.9,MSR,14791.819711497114,1
function 14,30,0.9,1.0,normal,39725.052608139245,1
function 14,30,0.9,1.0,PSR,107821.09896400783,1
function 14,30,0.9,1.0,MSR,400576.3463098466,1
function 14,30,1.0,0.0,normal,26510117.262613807,1
function 14,30,1.0,0.0,PSR,42948509.171206914,1
function 14,30,1.0,0.0,MSR,4706169.0966261225,1
function 14,30,1.0,0.1,normal,2830399.998488829,1
function 14,30,1.0,0.1,PSR,1446842.5574419976,1
function 14,30,1.0,0.1,MSR,963873.7316587926,1
function 14,30,1.0,0.2,normal,1278528.2784046205,1
function 14,30,1.0,0.2,PSR,358192.89949287,1
function 14,30,1.0,0.2,MSR,1359418.2912430738,1
function 14,30,1.0,0.3,normal,1500636.8518091708,1
function 14,30,1.0,0.3,PSR,713030.3985940726,1
function 14,30,1.0,0.3,MSR,406898.66175169667,1
function 14,30,1.0,0.4,normal,381233.3823205928,1
function 14,30,1.0,0.4,PSR,799730.2768088492,1
function 14,30,1.0,0.4,MSR,533027.6476985364,1
function 14,30,1.0,0.5,normal,1050168.3770935477,1
function 14,30,1.0,0.5,PSR,301416.28128544777,1
function 14,30,1.0,0.5,MSR,827652.9912326155,1
function 14,30,1.0,0.6,normal,2217586.0315006813,1
function 14,30,1.0,0.6,PSR,52575.127974405026,1
function 14,30,1.0,0.6,MSR,491391.676952562,1
function 14,30,1.0,0.7,normal,1148148.5099973932,1
function 14,30,1.0,0.7,PSR,229479.2397257495,1
function 14,30,1.0,0.7,MSR,702661.2180249124,1
function 14,30,1.0,0.8,normal,1217272.9252337997,1
function 14,30,1.0,0.8,PSR,20261.475790931476,1
function 14,30,1.0,0.8,MSR,84786.08672158832,1
function 14,30,1.0,0.9,normal,148668.55689349468,1
function 14,30,1.0,0.9,PSR,24997.287810938524,1
function 14,30,1.0,0.9,MSR,127261.9345466476,1
function 14,30,1.0,1.0,normal,107291.66007260789,1
function 14,30,1.0,1.0,PSR,639238.5949820869,1
function 14,30,1.0,1.0,MSR,117356.48230652719,1
function 15,10,0.0,0.0,normal,357642.9824397109,1
function 15,10,0.0,0.0,PSR,57106.744416432455,1
function 15,10,0.0,0.0,MSR,1059932.9920283852,1
function 15,10,0.0,0.1,normal,10804.672356367122,1
function 15,10,0.0,0.1,PSR,19183.378695091626,1
function 15,10,0.0,0.1,MSR,2468.6252870137696,1
function 15,10,0.0,0.2,normal,2917381.9602847984,1
function 15,10,0.0,0.2,PSR,2496.6715708666943,1
function 15,10,0.0,0.2,MSR,7335.794723271447,1
function 15,10,0.0,0.3,normal,72722.02541104634,1
function 15,10,0.0,0.3,PSR,1626.0931012921633,1
function 15,10,0.0,0.3,MSR,1658.7807880078526,1
function 15,10,0.0,0.4,normal,818368.898437252,1
function 15,10,0.0,0.4,PSR,1525.7463206689301,1
function 15,10,0.0,0.4,MSR,1524.7229737796108,1
function 15,10,0.0,0.5,normal,302568.0592153238,1
function 15,10,0.0,0.5,PSR,1577.5555415929937,1
function 15,10,0.0,0.5,MSR,1514.5088233209317,1
function 15,10,0.0,0.6,normal,48218.81946674089,1
